Date,Open,High,Low,Close,Adj Close,Volume
13-08-2019,376.399994,379.549988,359.100006,360.549988,356.608887,2576776
14-08-2019,361.549988,363,356.600006,358.850006,354.92749,4506969
16-08-2019,356.049988,358.549988,350,357.350006,353.443878,4433448
19-08-2019,357.600006,363.399994,356.5,357.399994,353.493317,2152462
20-08-2019,357.399994,359.75,352,354.950012,351.070099,1767899
21-08-2019,355,355,348.399994,350.700012,346.866577,1459740
22-08-2019,348.799988,348.799988,340.799988,345.049988,341.27829,2171160
23-08-2019,346.399994,354.149994,339.649994,349.350006,345.531311,2246560
26-08-2019,366,375,349.350006,368.200012,364.175293,4974219
27-08-2019,370.299988,374.25,367.299988,372.049988,367.983185,3040184
28-08-2019,373.100006,374.25,364.049988,365.950012,361.94986,2186454
29-08-2019,367,370.299988,361.299988,366.200012,362.197144,1725632
30-08-2019,368.450012,368.850006,359.399994,365.700012,361.702606,2313806
03-09-2019,362.700012,367.149994,359.549988,361.299988,357.350677,1638833
04-09-2019,361.299988,365.75,356.649994,364.350006,360.367371,1846644
05-09-2019,365.700012,367.75,361.25,366.549988,362.543304,1642165
06-09-2019,368,368.700012,363.799988,365.75,361.752045,2366109
09-09-2019,365.799988,371.799988,363.649994,369.549988,365.510498,2954338
11-09-2019,371.200012,374.950012,366.5,373.350006,369.268982,3341392
12-09-2019,375,376.200012,370.5,372.450012,368.378815,2625251
13-09-2019,376.5,377,370.399994,374.200012,370.10968,2925109
16-09-2019,373,373.799988,368.100006,370.600006,366.549042,2561643
17-09-2019,370.600006,373.25,362.799988,365.299988,361.306946,2609989
18-09-2019,365,368.299988,364.200012,366.350006,362.34549,1469778
19-09-2019,366.299988,366.5,357.850006,361.899994,357.944122,1317155
20-09-2019,362.450012,384.799988,361,380.700012,376.538635,6134710
23-09-2019,394,417.5,386.100006,410.950012,406.457977,6695717
24-09-2019,409.950012,417.5,403.950012,413.850006,409.326294,3112368
25-09-2019,409.299988,417.950012,409.100006,414.799988,410.265869,2997555
26-09-2019,412.200012,420.600006,412,419.149994,414.568329,8639414
27-09-2019,418,420.5,406.100006,408.600006,404.133667,3789544
30-09-2019,403,415.549988,401.450012,413.950012,409.425201,3152658
01-10-2019,415.200012,417.899994,401.600006,404.049988,399.633392,2532760
03-10-2019,403.5,406.200012,398.600006,403.899994,399.485016,2619077
04-10-2019,405.5,407.25,392.950012,394.600006,390.286713,1610595
07-10-2019,396,400.75,390.649994,395.25,390.929596,1399825
09-10-2019,396.350006,402.850006,391.549988,400.450012,396.072754,3905912
10-10-2019,397.799988,401.600006,395.600006,399.899994,395.528748,3034826
11-10-2019,401.25,410.25,395.899994,409.049988,404.578735,2283201
14-10-2019,410.899994,413,404.799988,407.450012,402.996246,3313476
15-10-2019,408.850006,414.5,407.450012,413.75,409.227356,2434978
16-10-2019,413,413.75,403.600006,410,405.518372,2008661
17-10-2019,409.100006,411.200012,404.600006,409.149994,404.677643,2478950
18-10-2019,410,423.799988,408,421.700012,417.090485,4047650
22-10-2019,421.5,428.850006,417.100006,420.75,416.150848,2380735
23-10-2019,418,419,395,396.100006,391.770294,6752056
24-10-2019,399,401.450012,393.350006,399.149994,394.786957,6433637
25-10-2019,402.950012,402.950012,396.850006,398.950012,394.589142,3272059
29-10-2019,401,401,398.149994,398.950012,394.589142,2269051
30-10-2019,399.200012,405,395.5,398.100006,393.748444,5590453
31-10-2019,399.25,400,393.649994,395.799988,391.473572,2529130
01-11-2019,396,397.25,387.850006,389.75,385.489716,3665336
04-11-2019,390,394.950012,389.75,391,386.726044,3146855
05-11-2019,391.700012,392.899994,386.5,390,385.736969,1395899
06-11-2019,390,394.399994,388.5,391,386.726044,2277683
07-11-2019,390.5,392,388.049988,390.450012,386.182068,1615593
08-11-2019,391.200012,391.200012,385.5,386.149994,381.929047,1206504
11-11-2019,386.149994,389.149994,382.5,387.899994,383.659912,2300763
13-11-2019,391,391.799988,369.399994,370.799988,366.746826,5392849
14-11-2019,371.899994,374.100006,365.850006,369.100006,365.06543,2662084
15-11-2019,369.100006,370.899994,365.5,366.299988,362.296021,2362065
18-11-2019,366.299988,367.450012,364.100006,365.649994,361.653137,1835202
19-11-2019,367.5,368.149994,361.549988,364.049988,360.070618,2758083
20-11-2019,364.5,377.100006,364,366.700012,362.691681,6385953
21-11-2019,368,376.25,368,372.100006,368.032654,6556285
22-11-2019,372.25,375.549988,370.450012,371.450012,367.38974,3679373
25-11-2019,372,379.200012,371.5,374.700012,370.604218,3050808
26-11-2019,377.049988,378,368.450012,370.399994,366.351227,4348236
27-11-2019,372,374.350006,367.25,372.950012,368.873352,1417796
28-11-2019,376,377.700012,370.5,372.600006,368.527191,1649478
29-11-2019,372,384.950012,370.799988,382.049988,377.873871,30111277
02-12-2019,381.100006,383.350006,375.850006,377.75,373.62088,3783084
03-12-2019,380,380,359.549988,361.950012,357.993591,4189825
04-12-2019,361.5,370.350006,357.350006,367.850006,363.829102,4369308
05-12-2019,368,373.600006,365.149994,368.399994,364.373077,3179935
06-12-2019,370.649994,371.299988,363.399994,366.149994,362.147675,2376977
09-12-2019,368.25,377.5,364.950012,373.600006,369.516235,4988293
10-12-2019,373.899994,375.850006,366.049988,366.899994,362.889465,2108098
11-12-2019,368.950012,370.850006,365,369.700012,365.658875,1710192
12-12-2019,371.450012,376.5,370.899994,372.5,368.428253,2012086
13-12-2019,372.549988,380.899994,372.549988,376.950012,372.82962,2699035
16-12-2019,377.25,380.450012,366.950012,368.350006,364.323639,3579883
17-12-2019,369.200012,373,367.549988,371.25,367.191925,4226416
18-12-2019,372.100006,375.799988,369.100006,374.5,370.406403,3960881
19-12-2019,374,374.25,367.600006,369.649994,365.609406,2769484
20-12-2019,370.200012,378,370.200012,372.299988,368.230438,10808900
23-12-2019,372.049988,374.200012,364.25,366.899994,362.889465,4275342
24-12-2019,368,372,366,368.600006,364.570892,2948878
26-12-2019,368.799988,370.600006,362.100006,363.649994,359.674988,2503435
27-12-2019,366.75,367.899994,362.799988,363.700012,359.724457,2146972
30-12-2019,371,371,363.75,365.950012,361.94986,4732203
31-12-2019,366,368.649994,364.899994,366,361.999329,2043206
01-01-2020,368,379.25,366,377.649994,373.521973,11377167
02-01-2020,377.950012,384.700012,376.5,383.149994,378.961853,5919760
03-01-2020,382.700012,384.350006,379.200012,382.5,378.31897,3684824
06-01-2020,388,388,374.75,380.200012,376.044098,12482680
07-01-2020,384.049988,389.75,382.399994,384.799988,380.593811,8091465
08-01-2020,379,387.600006,378.25,385.649994,381.434509,4620991
09-01-2020,389.149994,394,386.049988,391.799988,387.517273,4186783
10-01-2020,391.799988,394.299988,390,392.049988,387.764557,2405154
13-01-2020,391.899994,393.899994,389.299988,390.350006,386.08316,1516112
14-01-2020,391,392.600006,386,389.200012,384.94574,1963128
15-01-2020,389.299988,391.399994,386,390.799988,386.528229,1536571
16-01-2020,392,394.600006,389.799988,390.950012,386.676605,1340762
17-01-2020,390.899994,392.399994,386,387.600006,383.36322,1644832
20-01-2020,387.649994,389.200012,378.799988,380.049988,375.895721,1760945
21-01-2020,378.799988,382,375.299988,379.950012,375.796844,2005178
22-01-2020,379.950012,385,379,383.600006,379.406952,1817459
23-01-2020,384.450012,386.75,380.75,385.850006,381.632355,1202104
24-01-2020,383,387.399994,380.299988,384.75,380.544373,1572385
27-01-2020,383.700012,386.25,379.799988,381.25,377.082611,1076027
28-01-2020,380.700012,381.5,370.200012,372.950012,368.873352,2220618
29-01-2020,377.5,387.75,373.75,383.350006,379.159668,3588224
30-01-2020,381,383.700012,376.850006,378,373.868134,1526892
31-01-2020,380.049988,381.549988,368.25,369.399994,365.362152,2912256
03-02-2020,364,370,355.5,367.350006,363.334564,2857926
04-02-2020,370.100006,376,366.350006,372.5,368.428253,3061868
05-02-2020,372,372.5,361.100006,366.600006,362.592773,3441871
06-02-2020,370,373.200012,367.649994,370.200012,366.153412,4172547
07-02-2020,370.200012,373.700012,367.200012,369.549988,365.510498,2197903
10-02-2020,370.049988,373.450012,366.149994,368.25,364.224731,1537598
11-02-2020,370.5,378.399994,369.049988,374.200012,370.10968,2836917
12-02-2020,376.950012,378.899994,371.600006,374.100006,370.010773,1873710
13-02-2020,374,374.700012,367,369.100006,365.06543,1602247
14-02-2020,370.299988,372,366,366.850006,362.840027,1012713
17-02-2020,366.850006,366.850006,359.399994,362.799988,358.83429,1979626
18-02-2020,362.5,368.450012,358.350006,366.600006,362.592773,1693616
19-02-2020,371,374.450012,367.350006,371.299988,367.241364,2057811
20-02-2020,371,374.5,370,370.850006,366.796295,1799254
24-02-2020,367.649994,371.399994,361.5,362.25,358.290314,2070656
25-02-2020,362.299988,364.700012,355.600006,358.399994,354.482391,2530137
26-02-2020,356.899994,362.5,352.899994,358.399994,354.482391,4164401
27-02-2020,358.700012,360.75,351.5,353.700012,349.833771,1977795
28-02-2020,347,348.649994,339.200012,342.200012,338.459473,4299292
02-03-2020,346.100006,351.049988,338.299988,340.649994,336.926392,2510491
03-03-2020,344,349.049988,342,347.299988,343.503723,3671071
04-03-2020,347.799988,349.799988,339.899994,345.950012,342.168488,3490806
05-03-2020,347.299988,351.899994,346.5,349.149994,345.333496,2709900
06-03-2020,339.799988,343.200012,331.25,341.399994,337.668213,3966036
09-03-2020,334.700012,334.700012,316.850006,321.899994,318.381348,3230309
11-03-2020,322.799988,326.350006,316.200012,320.200012,316.699951,5634335
12-03-2020,288.200012,301.899994,284,287.649994,284.505737,9895066
13-03-2020,260,300.700012,232,292.75,289.549988,21079070
16-03-2020,273,276.850006,252,261.399994,261.399994,7727458
17-03-2020,265,283.350006,265,267.149994,267.149994,9691217
18-03-2020,270,273,256,260.399994,260.399994,5581367
19-03-2020,248,264.149994,241,258.350006,258.350006,8727962
20-03-2020,257.600006,264.5,247.199997,256.399994,256.399994,7028900
23-03-2020,235,235.800003,203,207.800003,207.800003,5716748
24-03-2020,216,238.75,212.600006,231.75,231.75,9694177
25-03-2020,222.300003,266.5,222.300003,255.600006,255.600006,11745146
26-03-2020,257.649994,260.100006,241.5,248.199997,248.199997,8701776
27-03-2020,259,259.600006,244,251.300003,251.300003,4871435
30-03-2020,248,254.850006,237,251.649994,251.649994,8946439
31-03-2020,255,259.600006,247.050003,251.300003,251.300003,6401278
01-04-2020,246.050003,247.800003,235.050003,244.800003,244.800003,4034211
03-04-2020,246,252.800003,238.899994,244.800003,244.800003,7210403
07-04-2020,254.199997,255.850006,245.600006,248.100006,248.100006,7360798
08-04-2020,248,255.850006,242.75,250.850006,250.850006,6897792
09-04-2020,254,254.600006,247.449997,251.899994,251.899994,5290625
13-04-2020,252,265.5,247.5,262.850006,262.850006,6979344
15-04-2020,265,279.399994,265,268.899994,268.899994,7606664
16-04-2020,267,271.299988,260.299988,267.600006,267.600006,3267284
17-04-2020,275,275.899994,263.600006,268.149994,268.149994,3470146
20-04-2020,273.5,273.5,266.549988,270.5,270.5,2234365
21-04-2020,266.049988,269.600006,260.899994,265.200012,265.200012,2562044
22-04-2020,260,273.850006,258.5,271.899994,271.899994,3229099
23-04-2020,273.5,279.700012,268.5,277.600006,277.600006,3594086
24-04-2020,273.950012,276.950012,269.549988,270.649994,270.649994,2515755
27-04-2020,273.299988,277.100006,269.5,271.149994,271.149994,1845577
28-04-2020,271.149994,274.700012,270,272.950012,272.950012,1808291
29-04-2020,274,293.200012,272.700012,287.649994,287.649994,4058322
30-04-2020,295.049988,296,285.100006,290.100006,290.100006,4675412
04-05-2020,275,280,262,266.350006,266.350006,6359013
05-05-2020,271.700012,271.700012,261.100006,263.100006,263.100006,4866839
06-05-2020,261.100006,273.5,261.100006,270.149994,270.149994,10547916
07-05-2020,271.200012,284.5,268.450012,282.399994,282.399994,6505707
08-05-2020,285.100006,286.850006,280.549988,285.049988,285.049988,2594066
11-05-2020,285.200012,293.25,285.200012,289.700012,289.700012,3204070
12-05-2020,289,292.799988,285.25,291.5,291.5,4602740
13-05-2020,297,311.899994,262.350006,309.350006,309.350006,9559902
14-05-2020,301.100006,311.450012,301.100006,308.399994,308.399994,5684066
15-05-2020,309,312,305.350006,309.25,309.25,3712050
18-05-2020,306,307.350006,291.350006,293.299988,293.299988,3625908
19-05-2020,299.799988,320.899994,297.350006,319.200012,319.200012,10540236
20-05-2020,318,324.799988,311.549988,323.75,323.75,6985180
21-05-2020,319.399994,322.149994,315.399994,317.149994,317.149994,4602568
22-05-2020,315,315,306.549988,310.600006,310.600006,3428549
26-05-2020,312.399994,320.549988,309.600006,315.600006,315.600006,4031218
27-05-2020,313,328.5,313,326.649994,326.649994,6352246
28-05-2020,329.5,334.149994,327.450012,331.799988,331.799988,5654879
29-05-2020,330,330,322.049988,323.799988,323.799988,12299517
01-06-2020,326,336.350006,326,329.350006,329.350006,2865749
02-06-2020,330.200012,341.649994,325.799988,339.950012,339.950012,4668305
03-06-2020,344,344.950012,336.850006,339.549988,339.549988,5177337
04-06-2020,341,342.899994,337.600006,339.200012,339.200012,4625229
05-06-2020,340.100006,347.149994,337.200012,341.149994,341.149994,2348630
08-06-2020,343.100006,347.649994,340.950012,343.299988,343.299988,2771175
09-06-2020,344.5,351.350006,341.299988,346.049988,346.049988,3387618
10-06-2020,346.049988,349.75,340.399994,346.549988,346.549988,2324983
11-06-2020,348,348,336.799988,338.649994,338.649994,4260956
12-06-2020,330.649994,347.799988,327.700012,345.299988,345.299988,3022904
15-06-2020,346.5,346.850006,336.850006,339.75,339.75,2474091
16-06-2020,347,347,335.899994,340.799988,340.799988,2686016
17-06-2020,341,346.450012,337.549988,341.299988,341.299988,2457982
18-06-2020,340.350006,345.5,335.149994,343.799988,343.799988,2502231
19-06-2020,344.399994,354.899994,341.5,348.899994,348.899994,6917609
22-06-2020,350,353.899994,346.700012,349.600006,349.600006,2515837
23-06-2020,350,357.200012,346.75,355.649994,355.649994,2715717
24-06-2020,355.350006,360,349.600006,351.850006,351.850006,2841354
25-06-2020,349.799988,351.5,342.200012,344,344,5056963
26-06-2020,348,349,339.600006,343.200012,343.200012,3979419
29-06-2020,341.350006,344.049988,339.100006,342.649994,342.649994,3263757
30-06-2020,344,349.799988,342.399994,343.899994,343.899994,2828818
01-07-2020,345.899994,347.049988,341.299988,343.799988,343.799988,1202080
02-07-2020,346,349.600006,344.899994,346.799988,346.799988,1204040
03-07-2020,350.200012,366.799988,348.649994,360.399994,360.399994,9300920
06-07-2020,365.100006,366,356.100006,359.450012,359.450012,3360559
07-07-2020,361,361,344.25,345.950012,345.950012,4348413
08-07-2020,349,349.649994,339.299988,340.600006,340.600006,3988463
09-07-2020,341,346.5,340,343.149994,343.149994,3635224
10-07-2020,341,342.700012,332.25,334.950012,334.950012,3368457
13-07-2020,336.25,339.649994,331.5,332.200012,332.200012,2187702
14-07-2020,332.700012,333.5,319.700012,320.399994,320.399994,3146768
15-07-2020,320.549988,324.5,312.899994,315.149994,315.149994,3905249
16-07-2020,317,317.450012,309.600006,311.200012,311.200012,3122788
17-07-2020,312,318.899994,310.600006,313,313,3264266
20-07-2020,316,318.700012,310.350006,317.299988,317.299988,4328735
21-07-2020,320.899994,325.350006,313.600006,314.700012,314.700012,4264584
22-07-2020,316.200012,318.649994,309.100006,312,312,3068805
23-07-2020,313.399994,315.950012,311.600006,313.899994,313.899994,2831414
24-07-2020,313.899994,313.950012,305.350006,309.399994,309.399994,2457668
27-07-2020,309,310.700012,298,309.049988,309.049988,5465737
28-07-2020,309.899994,320,308.049988,318.600006,318.600006,4973488
29-07-2020,317.049988,323,312.049988,315.149994,315.149994,4000041
30-07-2020,317.850006,321.75,310.100006,312.5,312.5,2498353
31-07-2020,315,318.149994,312.75,315.200012,315.200012,1944926
03-08-2020,311,319.549988,308.649994,311.350006,311.350006,2408531
04-08-2020,313,317.75,311.350006,314.950012,314.950012,3182644
05-08-2020,316.399994,328.799988,313.399994,327.100006,327.100006,8387003
06-08-2020,330.100006,330.899994,321.399994,323.799988,323.799988,3281920
07-08-2020,323.899994,328.350006,321.549988,326.649994,326.649994,2634656
10-08-2020,329,333.950012,325.700012,331.299988,331.299988,3187734
11-08-2020,333.5,336.75,330.700012,335,335,3503650
